ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-02775,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,องค์การบริหารส่วนตำบลบ้านฝาย | รายละเอียด: สถานที่ราชการ,,,"17.769915360040628,100.72622305318902",องค์การบริหารส่วนตำบลบ้านฝาย,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02776,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สะพานข้ามน้ำปาด | รายละเอียด: สะพาน,,,"17.791320735951704,100.7488787057686",สะพานข้ามน้ำปาด,เด่นเหล็ก,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02777,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สะพานแม่น้ำปาด | รายละเอียด: สะพาน,,,"17.744692176273773,100.70646532150289",สะพานแม่น้ำปาด,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02778,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์ | รายละเอียด: วัด,,,"17.878372405654577,100.97701887720923",สำนักสงฆ์,ห้วยมุ่น,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02779,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์ | รายละเอียด: วัด,,,"17.8563366269568,100.96302624954443",สำนักสงฆ์,ห้วยมุ่น,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02780,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านโป่งปุ้น | รายละเอียด: โรงเรียน,,,"17.855253026620545,100.9614017317514",โรงเรียนบ้านโป่งปุ้น,ห้วยมุ่น,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02781,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดนาไพร | รายละเอียด: วัด,,,"18.046453162331908,100.90882417471846",วัดนาไพร,ฟากท่า,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02782,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านนาไพร | รายละเอียด: โรงเรียน,,,"18.043536469271565,100.90604441622645",โรงเรียนบ้านนาไพร,ฟากท่า,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02783,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดกกต้อง | รายละเอียด: วัด,,,"18.03944462687416,100.89516443129347",วัดกกต้อง,ฟากท่า,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02784,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านกกต้อง | รายละเอียด: โรงเรียน,,,"18.037479727676573,100.89987010172081",โรงเรียนบ้านกกต้อง,ฟากท่า,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02785,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดฟากนา | รายละเอียด: วัด,,,"18.0373763828741,100.90738460912083",วัดฟากนา,ฟากท่า,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02786,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์ | รายละเอียด: วัด,,,"17.90234761543299,100.97943239818349",สำนักสงฆ์,นาขุม,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02787,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านโป่งพาน | รายละเอียด: โรงเรียน,,,"17.889707832147696,100.9777282165589",โรงเรียนบ้านโป่งพาน,ห้วยมุ่น,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02788,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สถานีอนามัย | รายละเอียด: สถานีอนามัย,,,"17.8878159185581,100.97765123310784",สถานีอนามัย,ห้วยมุ่น,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02789,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านนาหน๋า | รายละเอียด: โรงเรียน,,,"18.023523704365104,100.8955971744672",โรงเรียนบ้านนาหน๋า,ฟากท่า,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02790,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดนาหน๋า | รายละเอียด: วัด,,,"18.022108472273086,100.89515531365515",วัดนาหน๋า,ฟากท่า,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02791,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านห้วยใส | รายละเอียด: โรงเรียน,,,"18.015473776151016,100.86186600014621",โรงเรียนบ้านห้วยใส,สองคอน,ฟากท่า,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
