ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-03892,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยหน้าบริษัทสหพัฒนพิบูลย์จำกัด,,,"1520189.5695593655,670738.1056018573",สะพานลอยหน้าบริษัทสหพัฒนพิบูลย์จำกัด,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03893,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยหน้าอาบ อบ นวด เมรี ถ.เพชรบุรี,,,"1519893.2426473391,672148.9252337446",สะพานลอยหน้าอาบ อบ นวด เมรี ถ.เพชรบุรี,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03894,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยหน้าดาราคาเฟ่ ถ.เพชรบุรี,,,"1519849.2528121744,672353.5079188967",สะพานลอยหน้าดาราคาเฟ่ ถ.เพชรบุรี,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03895,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยหน้าชุมชนโรงปูน ถ.เพชรบุรี พระราม 9,,,"1519992.094970376,672685.958238338",สะพานลอยหน้าชุมชนโรงปูน ถ.เพชรบุรี พระราม 9,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03896,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยข้ามคลองแสนแสบ,,,"1519943.6160926397,672870.7779581154",สะพานลอยข้ามคลองแสนแสบ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03897,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยหน้าโรงแรมอมารี ถ.เพชรบุรี,,,"1520402.7747274272,669772.3346650416",สะพานลอยหน้าโรงแรมอมารี ถ.เพชรบุรี,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03898,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานข้ามท่าเรือคลองตัน,,,"1519723.1927106064,672800.4631575579",สะพานข้ามท่าเรือคลองตัน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03899,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยนาทอง ซอยรัชดา 7,,,"1523151.3500017575,670075.8675947976",ปากซอยนาทอง ซอยรัชดา 7,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03900,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าวัดธาตุทอง,,,"1517249.1073430495,671477.2062102422",หน้าวัดธาตุทอง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03901,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยสุขุมวิท 65,,,"1517054.2903286903,671749.8222503666",ปากซอยสุขุมวิท 65,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03902,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยสุขุมวิท 65/1,,,"1516991.6521432707,671825.6904049278",ปากซอยสุขุมวิท 65/1,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03903,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยสุขุมวิท 69,,,"1516727.1460829119,672188.3325438295",ปากซอยสุขุมวิท 69,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03904,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยปรีดีฯ 14,,,"1517301.1932769364,672561.9415864116",ปากซอยปรีดีฯ 14,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03905,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยปรีดีฯ  4,,,"1516880.041331177,672498.9098334452",ปากซอยปรีดีฯ  4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03906,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยปรีดีฯ 5,,,"1516869.1737694095,672480.1486385458",ปากซอยปรีดีฯ 5,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
